title,company_name,location_display,salary_min,salary_max,category_label,contract_type,created,search_keyword,search_location
Data Scientist (Senior),GPTZero,"New York City, New York",171546.62,171546.62,IT Jobs,permanent,2025-06-25T05:47:12Z,data scientist,new york
Senior Data Scientist,Coinbase,"New York City, New York",124841.63,124841.63,IT Jobs,,2025-05-09T00:02:47Z,data scientist,new york
Research Data Scientist,PhysicsX,"New York City, New York",158416.11,158416.11,IT Jobs,,2025-03-30T03:09:10Z,data scientist,new york
Senior Data Scientist,LiveRamp,"Grand Central, Manhattan",154059.05,154059.05,IT Jobs,,2025-04-30T11:02:19Z,data scientist,new york
"Senior Data Scientist, Data Team",Stack Overflow,"New York City, New York",148887.02,148887.02,IT Jobs,,2025-07-09T15:20:46Z,data scientist,new york
"Senior Data Scientist, Data Team",Stack Overflow,"New York City, New York",144867.03,144867.03,IT Jobs,,2025-07-04T12:38:54Z,data scientist,new york
Data Scientist - Fulltime - Onsite,Acunor Inc,"Jersey City, Hudson County",150000.0,,IT Jobs,,2025-07-15T09:16:32Z,data scientist,new york
Data Scientist - Marketplace Partnership,Front Row,"New York City, New York",150000.0,175000.0,Engineering Jobs,,2025-04-03T15:52:00Z,data scientist,new york
"Vice President, Data Scientist",Neuberger Berman,"New York City, New York",141170.0,200000.0,Accounting & Finance Jobs,,2025-06-19T05:42:17Z,data scientist,new york
Data Scientist (New York),M Science,"New York City, New York",152853.45,152853.45,IT Jobs,,2025-07-15T12:45:41Z,data scientist,new york
Principal Data Scientist I,RELX INC,"Grand Central, Manhattan",173589.62,173589.62,IT Jobs,,2024-11-16T15:42:54Z,data scientist,new york
Associate Commercial Data Scientist,The Alexander Group,"Franklin D Roosevelt, Manhattan",86952.1,86952.1,IT Jobs,,2025-04-07T04:17:17Z,data scientist,new york
Senior Commercial Data Scientist,The Alexander Group,"Franklin D Roosevelt, Manhattan",111300.12,111300.12,IT Jobs,,2025-03-18T20:23:47Z,data scientist,new york
"Lead Data Scientist, Banking",Current,"New York City, New York",215000.0,275000.0,IT Jobs,,2025-03-22T00:09:18Z,data scientist,new york
Lead Data Scientist - Insurance,Guardian Life,"Grand Central, Manhattan",136715.69,136715.69,IT Jobs,,2025-07-10T16:33:52Z,data scientist,new york
Data Scientist (Technical Leadership),Meta,"Grand Central, Manhattan",109986.44,109986.44,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
"Data Scientist, Media Consultant",Known,"New York City, New York",120000.0,130000.0,"PR, Advertising & Marketing Jobs",,2025-07-18T19:28:27Z,data scientist,new york
"Senior Data Scientist, Analytics",Etsy,"Brooklyn, New York City",140000.0,182000.0,IT Jobs,,2025-06-07T07:44:31Z,data scientist,new york
Lead Data Scientist - AI,CVS Health,"Grand Central, Manhattan",124470.13,124470.13,IT Jobs,,2025-01-16T19:02:24Z,data scientist,new york
Senior Customer Data Scientist,h2o.ai,"New York City, New York",150000.0,200000.0,IT Jobs,,2025-07-18T18:29:29Z,data scientist,new york
"Data Scientist, Amazon Advertising",Amazon,"Grand Central, Manhattan",92681.04,92681.04,IT Jobs,,2025-07-17T16:37:20Z,data scientist,new york
"Staff Data Scientist, AI",Brex,"New York City, New York",240000.0,300000.0,IT Jobs,,2025-07-11T19:26:33Z,data scientist,new york
"Data Scientist, Product Analytics",Meta,"Grand Central, Manhattan",110187.17,110187.17,IT Jobs,,2024-10-24T16:32:00Z,data scientist,new york
"Data Scientist, Demand Forecasting",Amazon,"Grand Central, Manhattan",130316.62,130316.62,Scientific & QA Jobs,,2025-07-03T13:43:25Z,data scientist,new york
"Data Scientist, Product Analytics",Meta,"Grand Central, Manhattan",111963.36,111963.36,IT Jobs,,2024-10-24T16:32:00Z,data scientist,new york
"Data Scientist, Product Analytics",Meta,"Grand Central, Manhattan",109884.95,109884.95,IT Jobs,,2024-10-24T16:32:00Z,data scientist,new york
"Data Scientist, Product Analytics",Meta,"Grand Central, Manhattan",97312.76,97312.76,IT Jobs,,2024-12-24T18:22:46Z,data scientist,new york
Lead Data Scientist - AI,CVS Health,"New York City, New York",130295.0,260590.0,IT Jobs,,2025-01-16T08:14:41Z,data scientist,new york
"Data Scientist, Proprietary Research",Point72,"New York City, New York",125000.0,150000.0,Accounting & Finance Jobs,,2025-01-15T09:54:38Z,data scientist,new york
"Data Scientist, Amazon Connect",Amazon,"Grand Central, Manhattan",120758.23,120758.23,IT Jobs,,2025-06-17T12:29:05Z,data scientist,new york
Senior Data Scientist - Personalization,FanDuel,"New York City, New York",149000.0,186000.0,Engineering Jobs,,2025-05-29T16:04:19Z,data scientist,new york
Data Scientist (New York),RxSense,"New York City, New York",110498.02,110498.02,IT Jobs,,2025-07-18T15:28:29Z,data scientist,new york
"Senior Data Scientist, Finance",Brex,"New York City, New York",192000.0,240000.0,Accounting & Finance Jobs,,2025-03-09T22:51:41Z,data scientist,new york
Data Scientist (New York),City of New York,"New York City, New York",93510.8,93510.8,Consultancy Jobs,,2025-07-15T12:45:43Z,data scientist,new york
Senior Data Scientist - Experimentation,Apple,"Grand Central, Manhattan",192340.17,192340.17,Engineering Jobs,,2025-05-09T11:15:35Z,data scientist,new york
Data Scientist III - AMZ9160407,Amazon,"Grand Central, Manhattan",115615.88,115615.88,IT Jobs,,2025-06-19T12:28:05Z,data scientist,new york
"Senior Data Scientist, Analytics",Etsy,"Brooklyn, New York City",136000.0,176000.0,IT Jobs,,2025-05-29T15:52:39Z,data scientist,new york
Data Scientist (New York),The Voleon Group,"New York City, New York",150000.0,190000.0,Engineering Jobs,,2024-10-05T09:38:27Z,data scientist,new york
Senior Data Scientist - ML,CVS Health,"New York City, New York",111240.0,222480.0,IT Jobs,,2025-04-19T14:28:11Z,data scientist,new york
Senior Data Scientist - ML,CVS Health,"Grand Central, Manhattan",143485.89,143485.89,IT Jobs,,2025-04-19T10:56:57Z,data scientist,new york
Principal Product Data Scientist,Salesforce,"Grand Central, Manhattan",160481.39,160481.39,IT Jobs,,2025-05-23T16:50:50Z,data scientist,new york
"Vice President, Data Scientist",Neuberger Berman,"Grand Central, Manhattan",200921.69,200921.69,Accounting & Finance Jobs,,2025-06-18T12:35:34Z,data scientist,new york
Senior Data Scientist – Generosity,FanDuel,"Jersey City, Hudson County",138000.0,173000.0,IT Jobs,,2025-06-21T05:08:00Z,data scientist,new york
Senior Data Scientist - Agentic AI,Tiger Analytics,"New York City, New York",163795.88,163795.88,IT Jobs,,2025-07-17T15:13:01Z,data scientist,new york
Senior Data Scientist (Identity & Attribution),Rokt,"New York City, New York",274108.0,274108.0,IT Jobs,,2025-04-25T13:09:59Z,data scientist,new york
"Associate Data Scientist, U.S. Data Strategy",Royal Bank of Canada,"Jersey City, Hudson County",128034.2,128034.2,IT Jobs,,2025-07-04T02:47:13Z,data scientist,new york
Software Engineer III - Data Scientist / Data Engineer,JPMorgan Chase & Co.,"Jersey City, Hudson County",135461.98,135461.98,IT Jobs,,2025-07-22T14:33:18Z,data scientist,new york
Lead Data Scientist - Finance Technology,JPMorgan Chase & Co.,"Jersey City, Hudson County",142500.0,210000.0,IT Jobs,,2025-06-11T08:59:13Z,data scientist,new york
Lead Data Scientist - Finance Technology,JPMorganChase,"Jersey City, Hudson County",142500.0,210000.0,IT Jobs,,2025-07-18T16:58:33Z,data scientist,new york
"Data Scientist, Reputation Marketing and Insights",Amazon,"Grand Central, Manhattan",103157.38,103157.38,IT Jobs,,2025-06-29T12:34:30Z,data scientist,new york
Senior Data Scientist - Core Analytics,Datadog,"New York City, New York",114151.61,114151.61,IT Jobs,,2025-07-21T19:37:03Z,data scientist,new york
"EF Data Scientist, External Fulfillment",Amazon,"Grand Central, Manhattan",125659.98,125659.98,IT Jobs,,2025-07-19T16:40:01Z,data scientist,new york
Lead Data Scientist - Finance Technology,JPMorgan Chase,"Tyler Park, Hudson County",173584.66,173584.66,IT Jobs,,2025-06-26T12:56:30Z,data scientist,new york
Senior Data Scientist - Business Systems,MongoDB,"New York City, New York",191551.94,191551.94,IT Jobs,,2025-04-02T19:50:13Z,data scientist,new york
Senior Data Scientist - Digital Analytics,CVS Health,"New York City, New York",111240.0,222480.0,IT Jobs,,2025-05-15T10:27:30Z,data scientist,new york
"Senior Data Scientist, IPC Simulation",Amazon,"Grand Central, Manhattan",115983.96,115983.96,IT Jobs,,2025-04-15T10:51:26Z,data scientist,new york
"Senior Data Scientist, Media & Entertainment",Amazon,"Grand Central, Manhattan",156298.39,156298.39,IT Jobs,,2025-05-02T11:03:24Z,data scientist,new york
Senior Data Scientist - Digital Analytics,CVS Health,"Grand Central, Manhattan",143901.8,143901.8,IT Jobs,,2025-06-18T12:34:04Z,data scientist,new york
"Data Scientist, Demand Forecasting, SCOT",Amazon,"Grand Central, Manhattan",124688.02,124688.02,IT Jobs,,2025-07-18T16:38:01Z,data scientist,new york
Senior Data Scientist (New York),Mercury,"New York City, New York",114471.24,114471.24,Accounting & Finance Jobs,,2025-07-15T12:51:08Z,data scientist,new york
"Sr. Data Scientist, SCOT RL",Amazon,"Grand Central, Manhattan",145767.0,145767.0,IT Jobs,,2025-07-16T16:41:31Z,data scientist,new york
Sr. Data Scientist (Product Analytics),Cedar,"New York City, New York",178500.0,210000.0,IT Jobs,,2025-02-01T09:21:17Z,data scientist,new york
Senior Data Scientist (Identity & Attribution),Rokt,"New York City, New York",273698.16,273698.16,IT Jobs,,2025-07-02T12:13:31Z,data scientist,new york
"Data Scientist, AWS Professional Services",Amazon,"Grand Central, Manhattan",161025.64,161025.64,IT Jobs,,2025-07-17T16:37:14Z,data scientist,new york
"Lead Data Scientist, Marketing Science",The Knot Worldwide,"New York City, New York",200099.05,200099.05,IT Jobs,,2025-06-07T04:41:41Z,data scientist,new york
"Senior Data Scientist, Risk & Fraud",Etsy,"Brooklyn, New York City",140000.0,182000.0,IT Jobs,,2025-07-11T18:20:25Z,data scientist,new york
"Senior Data Scientist, Amazon Advertising",Amazon,"Grand Central, Manhattan",102680.66,102680.66,IT Jobs,,2025-07-17T16:37:20Z,data scientist,new york
Lead Data Scientist - Customer Segmentation,FanDuel,"New York City, New York",149000.0,186000.0,IT Jobs,,2025-06-23T05:42:18Z,data scientist,new york
Senior Data Scientist - Business Analytics,Apple,"Grand Central, Manhattan",186641.64,186641.64,Engineering Jobs,,2025-05-22T11:37:57Z,data scientist,new york
"Data Scientist, DSP (New York)",Nexxen,"New York City, New York",115472.74,115472.74,Engineering Jobs,,2025-07-15T12:51:39Z,data scientist,new york
"Senior Data Scientist, Product Analytics",January,"New York City, New York",180000.0,200000.0,IT Jobs,,2024-12-11T10:54:00Z,data scientist,new york
Jr - Mid Level Data Scientist,Benton Partners,"New York City, New York",80878.55,80878.55,IT Jobs,,2025-06-04T03:49:52Z,data scientist,new york
Data Scientist III (Product Analytics),Cedar,"New York City, New York",148750.0,175000.0,IT Jobs,,2025-03-04T20:59:15Z,data scientist,new york
"Senior Data Scientist, Machine Learning",January,"New York City, New York",180000.0,200000.0,IT Jobs,,2025-03-07T21:55:31Z,data scientist,new york
Senior Data Scientist - Business Analytics,Apple,"New York City, New York",181100.0,318400.0,Engineering Jobs,,2025-07-01T07:35:53Z,data scientist,new york
"Senior Staff Data Scientist, Product",Google,"Grand Central, Manhattan",149622.06,149622.06,IT Jobs,,2025-06-21T12:29:36Z,data scientist,new york
Senior Data Scientist - Credit Underwriting,Clair,"New York City, New York",165000.0,172000.0,IT Jobs,,2025-05-21T08:51:06Z,data scientist,new york
"Data Scientist, Financial Crimes - USDS",TikTok,"Grand Central, Manhattan",123896.93,123896.93,Accounting & Finance Jobs,,2025-05-08T16:09:54Z,data scientist,new york
Senior Data Scientist - Fraud Prevention,FanDuel,"New York City, New York",149000.0,186000.0,IT Jobs,contract,2025-06-20T04:33:28Z,data scientist,new york
"Data Scientist, Ads Sales Analytics",Apple,"Grand Central, Manhattan",170959.17,170959.17,Engineering Jobs,,2025-06-16T12:31:10Z,data scientist,new york
"Senior Data Scientist, Ads Manager",Roku,"New York City, New York",132000.0,254000.0,IT Jobs,,2025-03-07T20:13:43Z,data scientist,new york
AI & GenAI Data Scientist - Manager,PwC,"Grand Central, Manhattan",137086.22,137086.22,IT Jobs,,2025-05-17T11:15:04Z,data scientist,new york
AI & GenAI Data Scientist - Director,PwC,"Grand Central, Manhattan",164833.88,164833.88,IT Jobs,,2025-06-01T11:54:04Z,data scientist,new york
Senior Data Scientist - Competitive Intelligence,Coinbase,"Grand Central, Manhattan",138332.53,138332.53,IT Jobs,,2025-05-23T16:46:47Z,data scientist,new york
"Senior Data Scientist, Apps Growth",Google,"New York City, New York",166000.0,244000.0,IT Jobs,,2025-07-14T16:12:01Z,data scientist,new york
"Data Scientist, AVP - People Analytics",Blackstone,"New York City, New York",125000.0,180000.0,HR & Recruitment Jobs,,2025-07-20T19:31:40Z,data scientist,new york
"Data Scientist, Ads Sales Analytics",Apple,"New York City, New York",172100.0,258600.0,Accounting & Finance Jobs,,2025-07-01T07:03:50Z,data scientist,new york
"Senior Data Scientist, Apps Growth",Google,"Grand Central, Manhattan",137080.08,137080.08,IT Jobs,,2025-07-12T16:35:51Z,data scientist,new york
Sr Data Scientist- Personal Loans,SoFi,"New York City, New York",150101.7,150101.7,Accounting & Finance Jobs,,2025-06-20T06:17:48Z,data scientist,new york
Business and Marketing Data Scientist II,Google,"Grand Central, Manhattan",119735.55,119735.55,IT Jobs,,2025-06-24T12:38:19Z,data scientist,new york
CTIO-Data Scientist-Sr Associate,PwC,"Grand Central, Manhattan",116690.14,116690.14,IT Jobs,,2025-06-25T12:37:22Z,data scientist,new york
Senior Data Scientist - Pharmacy Operations,CVS Health,"Grand Central, Manhattan",116209.38,116209.38,IT Jobs,,2025-06-05T12:04:41Z,data scientist,new york
"Data Scientist, Safeguards (New York)",Menlo Ventures,"New York City, New York",207568.66,207568.66,Scientific & QA Jobs,,2025-07-15T12:51:22Z,data scientist,new york
Senior Data Scientist - Pharmacy Operations,CVS Health,"New York City, New York",111240.0,222480.0,IT Jobs,,2025-06-05T07:52:59Z,data scientist,new york
"Lead Data Scientist, Data Integrity (Fully Remote in the U.S.)",YouGov,"New York City, New York",0.0,180000.0,Scientific & QA Jobs,,2025-05-16T17:25:28Z,data scientist,new york
"Senior Data Scientist, Real World Evidence",Compass Pathways,"New York City, New York",155766.12,155766.12,IT Jobs,,2025-06-08T04:16:03Z,data scientist,new york
Consultant - Data Scientist (Fractional/Contract Role),Arootah,"New York City, New York",312000.0,728000.0,Accounting & Finance Jobs,contract,2024-08-08T09:19:08Z,data scientist,new york
Data Scientist / Machine Learning Engineer - Personalization,Faire,"New York City, New York",162500.0,223500.0,IT Jobs,,2025-07-09T17:33:41Z,data scientist,new york
Senior Data Scientist (Generative AI Focus),Known,"New York City, New York",110000.0,130000.0,Scientific & QA Jobs,,2025-06-02T16:08:04Z,data scientist,new york
Senior Data Scientist (Statistical Modeling Focus),Known,"New York City, New York",130000.0,150000.0,IT Jobs,,2025-06-02T10:25:19Z,data scientist,new york
Data Scientist - Leading Quant Hedge Fund,Edward Daniels Group,"New York City, New York",98427.08,98427.08,IT Jobs,contract,2024-08-01T05:10:42Z,data scientist,new york
"Data Scientist, Elevated Shopping Luxury Science",Amazon,"Grand Central, Manhattan",93464.98,93464.98,IT Jobs,,2025-06-12T12:34:04Z,data scientist,new york
Senior Data Scientist - Marketing (New York),Mercury,"New York City, New York",145302.61,145302.61,"PR, Advertising & Marketing Jobs",,2025-07-15T12:51:36Z,data scientist,new york
[TECH-US] Staff Data Scientist [MARTECH],HelloFresh,"New York City, New York",141765.95,141765.95,IT Jobs,,2025-07-14T16:17:11Z,data scientist,new york
"Data Scientist, (Technical Leadership) - Retail Analytics",Meta,"Grand Central, Manhattan",98545.33,98545.33,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
"Senior Data Scientist, Decisions, Rider Segment",Lyft,"New York City, New York",134503.2,134503.2,IT Jobs,,2024-12-19T15:42:26Z,data scientist,new york
"Data Scientist, Forecasting and Labs - CIV Team",Amazon,"Grand Central, Manhattan",122671.36,122671.36,IT Jobs,,2025-06-19T12:28:04Z,data scientist,new york
"Senior Data Scientist, Decisions, Rider Segment",Lyft,"Grand Central, Manhattan",123134.57,123134.57,IT Jobs,,2024-12-27T18:27:46Z,data scientist,new york
"Data Scientist, Ad Catalyst, Ad Catalyst",Amazon,"Grand Central, Manhattan",104582.91,104582.91,IT Jobs,,2025-06-18T12:33:05Z,data scientist,new york
"Principal Data Scientist (Algorithms, ML), Rider",Lyft,"Grand Central, Manhattan",147833.36,147833.36,IT Jobs,,2025-07-02T13:33:47Z,data scientist,new york
"Principal Associate, Data Scientist - Transaction Intelligence",Capital One,"New York City, New York",173000.0,197400.0,IT Jobs,,2025-06-01T06:16:26Z,data scientist,new york
Data Scientist - Marketplace Partnership (New York),Front Row Germany,"New York City, New York",133637.86,133637.86,Engineering Jobs,,2025-07-15T12:50:43Z,data scientist,new york
"Data Scientist, GeminiApp, Personalization (New York)",Google DeepMind,"New York City, New York",212155.48,212155.48,IT Jobs,,2025-07-15T12:51:08Z,data scientist,new york
"Principal Associate, Data Scientist - Card Partnerships",Capital One,"Grand Central, Manhattan",143309.89,143309.89,IT Jobs,,2025-05-08T19:57:40Z,data scientist,new york
"Senior Data Scientist, AWS Professional Services",Amazon,"Grand Central, Manhattan",169543.84,169543.84,IT Jobs,,2025-06-05T12:04:14Z,data scientist,new york
Applied AIML Data Scientist - Senior Associate,JPMorgan Chase & Co.,"Jersey City, Hudson County",128250.0,195000.0,Scientific & QA Jobs,,2025-07-19T19:37:29Z,data scientist,new york
"Senior Data Scientist, Plan Optimization - APS",Amazon,"Grand Central, Manhattan",150651.97,150651.97,IT Jobs,,2025-06-05T12:04:15Z,data scientist,new york
"Data Scientist, GeminiApp, Verticals (New York)",Google DeepMind,"New York City, New York",238382.97,238382.97,IT Jobs,,2025-07-15T12:50:58Z,data scientist,new york
"Data Scientist, Content Analytics - Music Partnerships",Spotify,"New York City, New York",89093.0,127262.0,"PR, Advertising & Marketing Jobs",,2025-07-05T02:27:39Z,data scientist,new york
Data Scientist II - Fraud Prevention and Detection,Bank of America,"Grand Central, Manhattan",89032.88,89032.88,IT Jobs,,2025-06-17T12:31:04Z,data scientist,new york
"Senior Data Scientist, Algorithms - Primetime Pricing",Lyft,"New York City, New York",148000.0,185000.0,IT Jobs,,2025-06-26T06:47:28Z,data scientist,new york
Applied AIML Data Scientist - Senior Associate,"JPMorgan Chase Bank, N.A.","Summit Avenue, Hudson County",201037.64,201037.64,IT Jobs,permanent,2025-07-18T09:42:51Z,data scientist,new york
Applied AIML Data Scientist - Senior Associate,JPMorgan Chase,"Tyler Park, Hudson County",215322.45,215322.45,IT Jobs,,2025-01-14T18:47:08Z,data scientist,new york
"Senior Data Scientist, Algorithms - Primetime Pricing",Lyft,"Grand Central, Manhattan",163739.34,163739.34,IT Jobs,,2025-06-24T12:39:01Z,data scientist,new york
"Staff Data Scientist, Product, Search Experience",Google,"Grand Central, Manhattan",171658.89,171658.89,IT Jobs,,2025-07-02T13:33:32Z,data scientist,new york
Senior Data Scientist - Audit (New York),Mercury,"New York City, New York",107596.51,107596.51,Accounting & Finance Jobs,,2025-07-15T12:51:29Z,data scientist,new york
AI & GenAI Data Scientist - Senior Manager,PwC,"Grand Central, Manhattan",131546.05,131546.05,IT Jobs,,2025-07-10T16:36:03Z,data scientist,new york
"Sr Data Scientist- NLP, LLM and GenAI",S&P Global,"Grand Central, Manhattan",119191.77,119191.77,IT Jobs,,2025-06-18T12:32:16Z,data scientist,new york
Senior Data Scientist - Generative AI (Data Science Lab),Spartan Technologies,"Chelsea and Clinton, Manhattan",186073.81,186073.81,IT Jobs,,2024-08-01T05:05:06Z,data scientist,new york
Data Scientist II - Graph Data Platform - Client Protection,Bank of America,"Grand Central, Manhattan",105825.8,105825.8,IT Jobs,,2025-06-19T12:28:16Z,data scientist,new york
"Senior Data Scientist, Media Group Decision Sciences",NBCUniversal,"New York City, New York",113220.4,113220.4,IT Jobs,,2025-07-12T03:11:47Z,data scientist,new york
Sr. Data Scientist - Customer Lifetime Value Modeling,Spartan Technologies,"Chelsea and Clinton, Manhattan",127146.06,127146.06,IT Jobs,,2024-08-08T09:39:52Z,data scientist,new york
Staff Data Scientist / Machine Learning Engineer - Personalization,Faire,"New York City, New York",224000.0,308000.0,IT Jobs,,2024-08-13T14:59:59Z,data scientist,new york
Senior Data Scientist / Machine Learning Engineer - Personalization,Faire,"New York City, New York",192000.0,264000.0,IT Jobs,,2025-04-12T03:55:12Z,data scientist,new york
"Senior Data Scientist, Specialist Senior - SFL Scientific",Deloitte,"Grand Central, Manhattan",167773.28,167773.28,IT Jobs,,2025-06-05T12:04:52Z,data scientist,new york
"Senior Data Scientist, Decisions, New Product Development",Lyft,"New York City, New York",150205.8,150205.8,IT Jobs,,2025-06-29T08:46:25Z,data scientist,new york
"Senior Data Scientist, Decisions, New Product Development",Lyft,"New York City, New York",150313.56,150313.56,IT Jobs,,2025-06-23T04:46:03Z,data scientist,new york
"Senior Data Scientist, Decisions, New Product Development",Lyft,"Grand Central, Manhattan",137877.34,137877.34,IT Jobs,,2025-06-27T12:36:53Z,data scientist,new york
Applied AIML Data Scientist Lead - Vice President,JPMorgan Chase & Co.,"Jersey City, Hudson County",164350.0,260000.0,IT Jobs,,2025-06-11T07:49:00Z,data scientist,new york
"Data Scientist, GeminiApp, Model-to-Product (New York)",Google DeepMind,"New York City, New York",209831.44,209831.44,IT Jobs,,2025-07-15T12:50:36Z,data scientist,new york
"Senior Data Scientist, Growth Analytics (Etsy Insider)",Etsy,"Brooklyn, New York City",140000.0,182000.0,IT Jobs,,2025-06-11T08:00:15Z,data scientist,new york
"Data Scientist II, CNN Digital Products & Services",Warner Bros. Discovery,"Grand Central, Manhattan",120090.63,120090.63,IT Jobs,,2025-05-30T11:43:49Z,data scientist,new york
"Senior Data Scientist, Media Group Decision Sciences",NBC Universal,"Grand Central, Manhattan",72300.15,72300.15,IT Jobs,,2025-07-12T16:37:19Z,data scientist,new york
"Sr. Data Scientist, Product Analytics - (e-commerce)",Peloton,"New York City, New York",138131.36,138131.36,IT Jobs,,2025-06-27T06:40:41Z,data scientist,new york
"Data Scientist - CO Bogotá, Colombia (New York)",Within,"New York City, New York",75786.6,75786.6,IT Jobs,,2025-07-15T12:45:18Z,data scientist,new york
"Staff Business Data Scientist, Consumer Research and Insights",Google,"Grand Central, Manhattan",135883.78,135883.78,IT Jobs,,2025-07-10T16:33:51Z,data scientist,new york
"Associate: Data Scientist, Global Research Predictive Analytics",Bank of America,"Grand Central, Manhattan",81028.56,81028.56,IT Jobs,,2025-07-17T16:37:34Z,data scientist,new york
AI & GEN AI Data Scientist-Experienced Associate,PwC,"Grand Central, Manhattan",128871.38,128871.38,IT Jobs,,2025-06-14T12:30:19Z,data scientist,new york
"Sr. Data Scientist, Generative AI Innovation Center",Amazon,"Grand Central, Manhattan",151218.23,151218.23,IT Jobs,,2025-06-06T12:18:18Z,data scientist,new york
"Associate: Data Scientist, Global Research Predictive Analytics",Bank of America,"New York City, New York",70000.0,175000.0,IT Jobs,,2025-07-21T19:36:06Z,data scientist,new york
Senior Data Scientist / Machine Learning Engineer - Search & Recommendation,Faire,"New York City, New York",192000.0,264000.0,IT Jobs,,2025-04-01T19:48:00Z,data scientist,new york
"Principal Associate, Data Scientist - Generative AI Systems (Genesis)",Capital One,"Grand Central, Manhattan",140986.11,140986.11,IT Jobs,,2025-05-24T20:52:22Z,data scientist,new york
"Principal Associate, Data Scientist - US Card (Marketing Intelligence)",Capital One,"Grand Central, Manhattan",134834.81,134834.81,IT Jobs,,2025-05-08T19:57:31Z,data scientist,new york
"Data Scientist - MX Mexico City, Mexico (New York)",Within,"New York City, New York",71990.88,71990.88,IT Jobs,,2025-07-15T12:45:54Z,data scientist,new york
CDO - AI Data Quality Data Scientist-Sr Manager,PwC,"Grand Central, Manhattan",130952.38,130952.38,IT Jobs,,2025-06-16T12:35:18Z,data scientist,new york
"Senior Data Scientist (Demand Side Platform, AdTech) (New York)",Nexxen,"New York City, New York",138041.81,138041.81,IT Jobs,,2025-07-20T15:43:53Z,data scientist,new york
Data Scientist (AI & LLM Specialist) - to 240k  bonus  equity (SK),Phaxis - Technology,"New York City, New York",180000.0,240000.0,IT Jobs,,2025-07-06T03:17:37Z,data scientist,new york
"Principal Data Scientist - Generative AI, Machine Learning, Python, R - Remote",Molina Healthcare,"New York City, New York",152069.75,152069.75,IT Jobs,,2025-07-13T16:36:51Z,data scientist,new york
"Principal Data Scientist - Generative AI, Machine Learning, Python, R - Remote",Molina Healthcare,"Grand Central, Manhattan",148779.0,148779.0,IT Jobs,,2025-07-13T16:36:50Z,data scientist,new york
Principal Associate,Capital One,"New York City, New York",142132.67,142132.67,IT Jobs,,2025-07-21T04:19:33Z,data scientist,new york
Principal Associate,Capital One,"Prince, Manhattan",143817.02,143817.02,IT Jobs,,2025-07-21T06:00:58Z,data scientist,new york
Registered Nurse (RN),Atlas Search,"New York City, New York",125023.57,125023.57,IT Jobs,,2025-07-19T01:12:47Z,data scientist,new york
Clinical Supervisor - Crisis Response Team,Atlas Search,"New York City, New York",116505.45,116505.45,IT Jobs,,2025-07-20T01:14:46Z,data scientist,new york
Principal Associate,Capital One Careers,"Grand Central, Manhattan",133233.95,133233.95,IT Jobs,,2025-07-22T05:07:49Z,data scientist,new york
"Senior Manager, Data Science - GenAI Digital Assistant",Capital One,"New York City, New York",129126.89,129126.89,IT Jobs,,2025-07-21T04:19:12Z,data scientist,new york
"Manager, Data Science - GenAI Digital Assistant",Capital One,"New York City, New York",117508.6,117508.6,IT Jobs,,2025-07-21T04:19:28Z,data scientist,new york
Sr. Machine Learning Scientist – Data Technology,JPMorgan Chase & Co.,"Jersey City, Hudson County",164350.0,260000.0,IT Jobs,,2025-07-05T03:02:24Z,data scientist,new york
VMO_Application Architect V_Python,Innova,"Jersey City, Hudson County",109460.93,109460.93,IT Jobs,,2025-07-04T22:12:00Z,data scientist,new york
Staff Machine Learning Engineer,A Place For Mom,"New York City, New York",114497.45,114497.45,IT Jobs,,2025-06-25T08:40:45Z,data scientist,new york
Software Engineer III (Python),JPMorgan Chase & Co.,"Jersey City, Hudson County",133000.0,185000.0,IT Jobs,,2025-04-15T19:51:22Z,data scientist,new york
"Data Science Manager, Datapro & Clinical Products",Garner Health,"New York City, New York",240000.0,260000.0,Healthcare & Nursing Jobs,,2025-06-13T04:50:20Z,data scientist,new york
"Blockchain Data Wizard, Analyst or Scientist",Allium,"New York City, New York",116633.07,116633.07,IT Jobs,,2025-05-29T16:03:10Z,data scientist,new york
Databricks & Azure Data Platform Principal Engineer,Axiom Software Solutions Limited,"Jersey City, Hudson County",279768.44,279768.44,IT Jobs,,2025-03-07T11:09:22Z,data scientist,new york
Data Engineer / SWE,Benton Partners,"New York City, New York",150000.0,200000.0,IT Jobs,,2025-06-04T09:25:08Z,data scientist,new york
"Director, Data Science",Known,"New York City, New York",180000.0,200000.0,IT Jobs,,2025-03-18T19:15:18Z,data scientist,new york
"Senior Manager, Data Science - GenAI Digital Assistant",Capital One Careers,"Grand Central, Manhattan",120835.07,120835.07,IT Jobs,,2025-07-22T05:07:46Z,data scientist,new york
"Manager, Data Science - GenAI Digital Assistant",Capital One Careers,"Grand Central, Manhattan",109960.63,109960.63,IT Jobs,,2025-07-22T05:08:03Z,data scientist,new york
Data Engineer,Verisk Analytics,"Jersey City, Hudson County",108534.55,108534.55,IT Jobs,,2025-06-08T04:00:55Z,data scientist,new york
Data Engineer for a Research Team at an Elite Asset Management Firm,Quanta Search,"Lower East Side, Manhattan",172398.64,172398.64,IT Jobs,,2024-08-08T09:35:11Z,data scientist,new york
